"#tblds_08_SedIronData.csv: Sediment iron concentrations (ferrous, ferric, and total) determined from sediment core samples collected at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA between 1992 and 2010.  Cores were collected by drilling to the top of the desired sample interval with a hollow-stem auger and then driving a wire-line piston core barrel containing a polycarbonate liner through the target sample interval. The bottom 10 centimeters of the core were frozen prior to extraction from the borehole to prevent fluid redistribution.",,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,TOC_mBLS,TOS_cmTOC,BOS_cmTOC,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_08,x0333-0338,335,7/29/2003,,SC,2.74,40,40,xLO045,Fe_3_umolG,,7.29,xLC003,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x0333-0338,336,7/29/2003,,SC,4.11,108,108,xLO045,Fe_3_umolG,,11.29,xLC003,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x0706,706,7/16/2007,,SC,10.33,178,188,xLO044,Fe_2_umolG,,19.66,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0706,706,7/16/2007,,SC,10.33,10,20,xLO045,Fe_3_umolG,,6.97,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0706,706,7/16/2007,,SC,10.33,60,70,xLO045,Fe_3_umolG,,6.51,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0706,706,7/16/2007,,SC,10.33,110,120,xLO045,Fe_3_umolG,,1.03,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0706,706,7/16/2007,,SC,10.33,178,188,xLO045,Fe_3_umolG,,9.51,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0706,706,7/16/2007,,SC,10.33,10,20,xLO047,Fe_T_umolG,,22.38,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0706,706,7/16/2007,,SC,10.33,60,70,xLO047,Fe_T_umolG,,32.81,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0706,706,7/16/2007,,SC,10.33,110,120,xLO047,Fe_T_umolG,,25.91,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0706,706,7/16/2007,,SC,10.33,178,188,xLO047,Fe_T_umolG,,29.17,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,10,20,xLO044,Fe_2_umolG,,12.88,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,178,188,xLO044,Fe_2_umolG,,18.55,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,60,70,xLO044,Fe_2_umolG,,18.71,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,110,120,xLO044,Fe_2_umolG,,28.79,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,10,20,xLO045,Fe_3_umolG,,8.82,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,178,188,xLO045,Fe_3_umolG,,22.09,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,60,70,xLO045,Fe_3_umolG,,9.4,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,110,120,xLO045,Fe_3_umolG,,1.08,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,10,20,xLO047,Fe_T_umolG,,21.7,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,178,188,xLO047,Fe_T_umolG,,40.64,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,60,70,xLO047,Fe_T_umolG,,28.11,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0707,707,7/16/2007,,SC,10.52,110,120,xLO047,Fe_T_umolG,,29.87,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0709,709,7/17/2007,,SC,11.28,80,88,xLO044,Fe_2_umolG,,14.05,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0709,709,7/17/2007,,SC,11.28,45,55,xLO044,Fe_2_umolG,,11.69,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0709,709,7/17/2007,,SC,11.28,80,88,xLO045,Fe_3_umolG,,2.76,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0709,709,7/17/2007,,SC,11.28,45,55,xLO045,Fe_3_umolG,,9.62,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0709,709,7/17/2007,,SC,11.28,80,88,xLO047,Fe_T_umolG,,16.82,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0709,709,7/17/2007,,SC,11.28,45,55,xLO047,Fe_T_umolG,,21.31,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0710,710,7/17/2007,,SC,9.11,30,40,xLO044,Fe_2_umolG,,1.17,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0801-2,802,7/23/2008,,SC,8.69,120,130,xLO045,Fe_3_umolG,,7.36,xLC003,"Ng, C.G-H., Bekins, B.A., Cozzarelli, I.M., Baedecker, M.J., Bennett, P.C., and Amos, R.T., 2014, A mass balance approach to investigating geochemical controls on secondary water quality impacts at a crude oil spill site near Bemidji, MN: Journal of Contaminant Hydrology, v. 164, pp. 1-15. ",
ds_08,x0801-2,802,7/23/2008,,SC,8.69,35,45,xLO045,Fe_3_umolG,,0.58,xLC003,"Ng, C.G-H., Bekins, B.A., Cozzarelli, I.M., Baedecker, M.J., Bennett, P.C., and Amos, R.T., 2014, A mass balance approach to investigating geochemical controls on secondary water quality impacts at a crude oil spill site near Bemidji, MN: Journal of Contaminant Hydrology, v. 164, pp. 1-15. ",
ds_08,x0801-2,802,7/23/2008,,SC,8.69,80,90,xLO045,Fe_3_umolG,,7.6,xLC003,"Ng, C.G-H., Bekins, B.A., Cozzarelli, I.M., Baedecker, M.J., Bennett, P.C., and Amos, R.T., 2014, A mass balance approach to investigating geochemical controls on secondary water quality impacts at a crude oil spill site near Bemidji, MN: Journal of Contaminant Hydrology, v. 164, pp. 1-15. ",
ds_08,x0710,710,7/17/2007,,SC,9.11,60,70,xLO044,Fe_2_umolG,,11.62,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0710,710,7/17/2007,,SC,9.11,110,120,xLO044,Fe_2_umolG,,19.91,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0710,710,7/17/2007,,SC,9.11,30,40,xLO045,Fe_3_umolG,,19.61,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0710,710,7/17/2007,,SC,9.11,60,70,xLO045,Fe_3_umolG,,0,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0710,710,7/17/2007,,SC,9.11,110,120,xLO045,Fe_3_umolG,,0,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0710,710,7/17/2007,,SC,9.11,30,40,xLO047,Fe_T_umolG,,20.78,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0710,710,7/17/2007,,SC,9.11,60,70,xLO047,Fe_T_umolG,,8.4,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0710,710,7/17/2007,,SC,9.11,110,120,xLO047,Fe_T_umolG,,17.13,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0715,715,7/23/2007,,SC,10.61,50,60,xLO044,Fe_2_umolG,,9.61,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0715,715,7/23/2007,,SC,10.61,0,10,xLO044,Fe_2_umolG,,23.23,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0715,715,7/23/2007,,SC,10.61,100,110,xLO044,Fe_2_umolG,,13.46,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0715,715,7/23/2007,,SC,10.61,50,60,xLO045,Fe_3_umolG,,0,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0715,715,7/23/2007,,SC,10.61,0,10,xLO045,Fe_3_umolG,,27.25,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0715,715,7/23/2007,,SC,10.61,100,110,xLO045,Fe_3_umolG,,2.02,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0715,715,7/23/2007,,SC,10.61,50,60,xLO047,Fe_T_umolG,,6.26,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0715,715,7/23/2007,,SC,10.61,0,10,xLO047,Fe_T_umolG,,50.48,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0715,715,7/23/2007,,SC,10.61,100,110,xLO047,Fe_T_umolG,,15.47,xLC001,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0803,803,7/23/2008,,SC,10.49,40,50,xLO044,Fe_2_umolG,,4.08,xLC002,not previously published,
ds_08,x1001B,1001,5/25/2010,"Core 1001 taken 5/25/10, well completed 5/26/10",SC,10.36,90,105,xLO045,Fe_3_umolG,,1.57,xLC003,not previously published,
ds_08,x1001B,1001,5/25/2010,"Core 1001 taken 5/25/10, well completed 5/26/10",SC,10.36,45,60,xLO045,Fe_3_umolG,,1.39,xLC003,not previously published,
ds_08,x1001B,1001,5/25/2010,"Core 1001 taken 5/25/10, well completed 5/26/10",SC,10.36,60,75,xLO045,Fe_3_umolG,,3.02,xLC003,not previously published,
ds_08,x1001B,1001,5/25/2010,"Core 1001 taken 5/25/10, well completed 5/26/10",SC,10.36,75,90,xLO045,Fe_3_umolG,,3.3,xLC003,not previously published,
ds_08,x310F,310,9/17/1992,,SC,8.53,6.096,14.0208,xLO045,Fe_3_umolG,,26.48,xLC003,not previously published,
ds_08,x532H,532H,9/18/1992,,SC,8.69,60.96,76.2,xLO045,Fe_3_umolG,,22.26,xLC003,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x532H,532H,9/18/1992,,SC,8.69,0,15.24,xLO045,Fe_3_umolG,,18.95,xLC003,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x532H,532H,9/18/1992,,SC,8.69,30.48,45.72,xLO045,Fe_3_umolG,,21.72,xLC003,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9205A,205,9/18/1992,,SC,8.99,82.296,97.536,xLO045,Fe_3_umolG,,20.86,xLC003,not previously published,
ds_08,x9205A,205,9/18/1992,,SC,8.99,21.336,36.576,xLO045,Fe_3_umolG,,33.01,xLC003,not previously published,
ds_08,x9205A,205,9/18/1992,,SC,8.99,51.816,67.056,xLO045,Fe_3_umolG,,26.83,xLC003,not previously published,
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,15,30,xLO045,Fe_3_umolG,,16.81,xLC003,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,30,45,xLO045,Fe_3_umolG,,20.5,xLC003,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,45,60,xLO045,Fe_3_umolG,,24.89,xLC003,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
